id,creator_id,updater_id,original_id,institution_id,country_id,creation_date,update_date,filename,file_size,width,height,dating,name,street,postcode,locality,area,addition,expanded_name,material,technique,technique_author,format,literature,page,figure,table,isbn,comment,rights,museris_url,museris_cote,visibility,image_validator_id,data_validator_id,image_validation_date,data_validation_date,owner_id,document_type_id,domain_id,precision,technique_date,object_reference,production_place,from,to,site,document_size,url,url_description,code,location,plain_name,legacy_id
55212207,,3368,,,223,2018-03-27 17:26:45,2020-03-24 13:09:36,tiresias-70730.jpg,0,2070,2094,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°5, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70730,POINT(38.269978 34.553048),,70730
55212208,,3368,,,223,2018-03-28 08:39:25,2020-03-24 13:09:20,tiresias-70731.jpg,0,2076,2084,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70731,POINT(38.269978 34.553048),,70731
55212209,,3368,,,223,2018-03-28 08:45:49,2020-03-30 12:36:11,tiresias-70732.jpg,0,3017,2061,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est.
<br> [12.8 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70732,POINT(38.269978 34.553048),,70732
55212210,,3368,,,223,2018-03-28 08:54:56,2020-03-24 13:09:00,tiresias-70733.jpg,0,3010,2026,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées.
<br> [12.8 x 8.6 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°5, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70733,POINT(38.269978 34.553048),,70733
55212211,,3368,,,223,2018-03-28 09:01:23,2020-03-24 13:08:12,tiresias-70734.jpg,0,1776,2452,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autels devant le temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autels devant le temple.
<br> [7.5 x 10.5 cm] 
<br> (Photographie en noir et blanc) 
<br> en calcaire dur, à section carrée; face supérieure plane; base et corniche moulurées, en forte saillie. Dimensions totales: 114.5 x 137 x 114.5 cm. Corps de l'autel, sans la base et la corniche: 82 x 66 x 82 cm. Inscription bilingue; hauteurs des lettres grecques et palmyréniennes: 3 cm et 2.2-3 cm. Interligne: 1.3 cm. L'inscription est la suivante: &quot;À Zeus très haut et qui exauce, Malichos, Aouidos, Iaribôles et Agegos, les fils de Bôlemmès, fils d'Aouidaios, fils de Bôlemmès, ont offert en voeu, en l'an 426, le 7e jour du mois de Peritios (7 février 115).&quot; L'autel a été trouvé en 1935 par M. Ecochard, <em>in situ</em>, devant le temple de Baalshamîn, dressé sur un socle mouluré, légèrement désaxé vers le sud.",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1447,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LVIII, n°1, 2 et 4, (Bibliotheca Helvetica Romana, 10).

Le même objet apparaît dans: DUNANT (C.), Le sanctuaire de Baalshamîn à Palmyre, vol. III, Les inscriptions, Institut suisse de Rome, 1971, p. 38-39, pl. VIII, n°25, (Bibliotheca Helvetica Romana 10).",,115,115,tiresias,,,,IAS-COL-70734,POINT(38.269978 34.553048),,70734
55212212,,3368,,,223,2018-03-28 09:08:14,2020-03-24 13:07:17,tiresias-70735.jpg,0,2072,2095,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70735,POINT(38.269978 34.553048),,70735
55212213,,3368,,,223,2018-03-28 09:14:09,2020-03-24 13:06:56,tiresias-70736.jpg,0,2074,2083,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 dégagé",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 dégagé.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIII, n°6, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70736,POINT(38.269978 34.553048),,70736
55212214,,3321,,,223,2018-03-28 09:34:20,2020-04-10 13:06:11,tiresias-70737.jpg,0,1319,1301,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille près de l'Hôtel Zénobie",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille près de l'Hôtel Zénobie.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,133,,1954-1956,,,,,tiresias,,,,IAS-COL-70737,POINT(38.269978 34.553048),,70737
55212215,,3368,,,223,2018-03-28 09:39:34,2020-03-24 13:06:19,tiresias-70738.jpg,0,1786,2459,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade.
<br> [7.6 x 10.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,995,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LII, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70738,POINT(38.269978 34.553048),,70738
55212216,,3368,,,223,2018-03-28 09:45:10,2020-03-30 12:35:21,tiresias-70739.jpg,0,1770,2449,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Echafaudage dans le <em>pronaos</em>",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Echafaudage dans le <em>pronaos</em>.
<br> [7.5 x 10.4 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LXXII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1213,site,1954-1956,,,,,tiresias,,,,IAS-COL-70739,POINT(38.269978 34.553048),,70739
55212217,,3368,,,223,2018-03-28 09:48:52,2020-03-24 13:06:01,tiresias-70740.jpg,0,2102,2082,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bâtiments nord et portique R 1",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bâtiments nord et portique R 1.
<br> [8.9 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1411,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLVIII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70740,POINT(38.269978 34.553048),,70740
55212218,,3321,,,223,2018-03-28 09:57:46,2019-11-19 17:12:38,tiresias-70741.jpg,0,3393,2171,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,,1954-1956,,,,,tiresias,,,,IAS-COL-70741,POINT(38.269978 34.553048),,70741
55212219,,3368,,,223,2018-03-28 10:05:42,2020-03-24 13:04:25,tiresias-70742.jpg,0,2074,2090,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVI, n°3, (Bibliotheca Helvetica Romana 10).",,,,tiresias,,,,IAS-COL-70742,POINT(38.269978 34.553048),,70742
55212220,,3368,,,223,2018-03-28 10:11:06,2020-03-24 11:26:16,tiresias-70743.jpg,0,2457,1760,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu du nord-est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu du nord-est.
<br> [10.4 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,,1954-1956,"Le même objet apparait dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXV, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70743,POINT(38.269978 34.553048),,70743
55212221,,3321,,,223,2018-03-28 10:18:51,2019-11-19 17:12:38,tiresias-70744.jpg,0,2478,1759,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Porte sur l'angle nord de la grande cour",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Porte sur l'angle nord de la grande cour.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-70744,POINT(38.269978 34.553048),,70744
55212222,,3368,,,223,2018-03-28 10:24:07,2020-03-30 12:33:17,tiresias-70745.jpg,0,2107,2076,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bâtiments nord",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bâtiments nord.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLVI, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1411,site,1954-1956,,,,,tiresias,,,,IAS-COL-70745,POINT(38.269978 34.553048),,70745
55212223,,3321,,,223,2018-03-28 10:30:03,2019-11-19 17:12:38,tiresias-70746.jpg,0,2470,1754,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,995,,1954-1956,,,,,tiresias,,,,IAS-COL-70746,POINT(38.269978 34.553048),,70746
55212224,,3368,,,223,2018-03-28 10:38:25,2020-03-24 11:26:02,tiresias-70747.jpg,0,2844,2161,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu du sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu du sud.
<br> [12.1 x 9.1 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXV, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70747,POINT(38.269978 34.553048),,70747
55212225,,3368,,,223,2018-03-28 10:44:08,2020-03-24 11:25:46,tiresias-70748.jpg,0,2965,2009,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Blocs de remploi dans les absides byzantines",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Blocs de remploi dans les absides byzantines.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1081,,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LXXIV, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70748,POINT(38.269978 34.553048),,70748
55212226,,3368,,,223,2018-03-28 10:51:21,2020-03-24 11:25:12,tiresias-70749.jpg,0,3020,2067,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 2.
<br> [12.8 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLVI, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70749,POINT(38.269978 34.553048),,70749
55212227,,3368,,,223,2018-03-28 10:59:57,2020-03-24 11:24:13,tiresias-70750.jpg,0,2996,2068,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Blocs de remploi dans les absides byzantines",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Blocs de remploi dans les absides byzantines.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1081,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LXXIV, n°4, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70750,POINT(38.269978 34.553048),,70750
55212228,,3321,,,223,2018-03-28 11:09:12,2020-04-10 13:06:11,tiresias-70751.jpg,0,2666,1904,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille près de l'Hôtel Zénobie",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille près de l'Hôtel Zénobie.
<br>[8.8 x 8.9 cm]
<br>(Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,133,,1954-1956,,,,,tiresias,,,,IAS-COL-70751,POINT(38.269978 34.553048),,70751
55212229,,3368,,,223,2018-03-28 11:15:08,2020-03-30 12:32:43,tiresias-70752.jpg,0,2060,2047,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets.
<br> [8.7 x 8.7 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.), <em>Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,847,site,1954-1956,,,,,tiresias,,,,IAS-COL-70752,POINT(38.269978 34.553048),,70752
55212230,,3321,,,223,2018-03-28 11:22:04,2020-04-10 13:06:11,tiresias-70753.jpg,0,2071,2088,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne. 
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,,,,,,,,,,,,public,,,,,,90,1,,,,,,,tiresias,,,,IAS-COL-70753,POINT(38.269978 34.553048),,70753
55212231,,3368,,,223,2018-03-28 11:27:49,2020-03-30 12:32:26,tiresias-70754.jpg,0,2088,2016,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles.
<br> [8.9 x 8.6 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-70754,POINT(38.269978 34.553048),,70754
55212232,,3368,,,223,2018-03-28 11:34:10,2020-03-24 11:23:56,tiresias-70755.jpg,0,2108,2096,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 2.
<br> [8.9 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLVI, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70755,POINT(38.269978 34.553048),,70755
55212233,,3368,,,223,2018-03-28 11:40:23,2020-03-30 12:32:01,tiresias-70756.jpg,0,2120,2097,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) en arrière du temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) en arrière du temple.
<br> [8.9 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVIII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1464,site,1954-1956,,,,,tiresias,,,,IAS-COL-70756,POINT(38.269978 34.553048),,70756
55212234,,3368,,,223,2018-03-28 11:48:35,2020-03-24 11:23:39,tiresias-70757.jpg,0,2474,1767,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Seuil de la porte",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Seuil de la porte.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,138,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLVII, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70757,POINT(38.269978 34.553048),,70757
55212235,,3321,,,223,2018-03-28 12:06:05,2019-11-19 17:12:38,tiresias-70758.jpg,0,1773,2450,,"Haurân/<em>Djébel el-Druze</em>, théâtre romain",,,Hauran,,,"Haurân/<em>Djébel el-Druze</em>, théâtre romain.
<br> [7.5x10.5] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,98,,1966,,,,,tiresias,,,,IAS-COL-70758,,,70758
55212247,,3321,,,223,2018-03-28 14:21:52,2019-11-19 17:12:38,tiresias-70770.jpg,0,2757,1988,,"Palmyre/Tadmor, Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/Tadmor, Grande Colonnade.
<br> [11.7 x 8.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,,1954-1956,,,180,220,tiresias,,,,IAS-COL-70770,POINT(38.269978 34.553048),,70770
55212277,,3321,,,223,2018-03-28 14:31:43,2019-11-19 17:12:38,tiresias-70800.jpg,0,2990,1992,,"Palmyre/Tadmor, Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/Tadmor, Grande Colonnade.
<br> [12.6 x 8.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,,1954-1956,,,180,220,tiresias,,,,IAS-COL-70800,POINT(38.269978 34.553048),,70800
55212278,,3321,,,223,2018-03-28 14:39:25,2019-11-19 17:12:38,tiresias-70801.jpg,0,2767,2013,,"Palmyre/<em>Tadmor</em>, Grande Colonnade. Château arabe en arrière plan",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, Grande Colonnade. Château arabe en arrière plan.
<br> [11.7 x 8.5 cm]
<br> (Photographie en noir et blanc) 
<br> Chacune des colonnes porte une console qui soutenait une statue en bronze d'un notable de la ville.",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,,1954-1956,,,180,220,tiresias,,,,IAS-COL-70801,POINT(38.269978 34.553048),,70801
55212279,,3368,,,223,2018-03-28 14:46:03,2020-03-24 11:23:18,tiresias-70802.jpg,0,2957,2100,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes relevées.
<br> [12.5 x 9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°5, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70802,POINT(38.269978 34.553048),,70802
55212280,,3368,,,223,2018-03-28 14:53:25,2020-03-30 12:31:37,tiresias-70803.jpg,0,2108,2054,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique C 4",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique C 4.
<br> [8.9 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70803,POINT(38.269978 34.553048),,70803
55212281,,3368,,,223,2018-03-28 15:00:08,2020-03-24 11:22:52,tiresias-70804.jpg,0,1963,1962,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autel et portique T 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autel et portique T 2.
<br> [8.3 x 8.4 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1447,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°3 et pl. LVIII, n°5, (Bibliotheca Helvetica Romana, 10).

Le même objet apparaît dans: DUNANT (C.), Le sanctuaire de Baalshamîn à Palmyre, vol. III, Les inscriptions, Institut suisse de Rome, 1971, p. 37-38, pl. VII, n°24, (Bibliotheca Helvetica Romana, 10).",,73,73,tiresias,,,,IAS-COL-70804,POINT(38.269978 34.553048),,70804
